OBJECTID,DruhNehody,HlavniPricina,Zavineni,Datum,Den,DenNoc,Alkohol,Usmrceno,Tezce,Lehce,StavPovrchu,Pocasi,SpecifikaceMista,DruhVozidla,Smyk,Skoda,X,Y,x,y
1420,Srážka s lesní zvěří,Nezaviněná řidičem,"Lesní zvěří, domácim zvířetem",1/24/2018,Středa,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Zastávka MHD,Osobní automobil,Ne,20000,16.5318896850001,49.194626053,1840321.5415847793,6307950.118533002
1421,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/24/2018,Středa,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6017626870001,49.2091907920001,1848099.7685876174,6310431.52469427
1422,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/24/2018,Středa,Den,Nezjišťováno,0,0,0,"Náledí, ujetý sníh - posypané",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,15000,16.5851076770001,49.2279226890001,1846245.7413552583,6313623.967764498
1423,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/25/2018,Čtvrtek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,"Most, nadjezd, podjezd, tunel",Nákladní automobil,Ne,30000,16.5698528200001,49.192146548,1844547.578441894,6307527.756079202
1424,Srážka s chodcem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/25/2018,Čtvrtek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,20000,16.612849679,49.1947570580001,1849333.9668914808,6307972.43470227
1425,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/25/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,2000,16.601207688,49.2239305030001,1848037.9863815433,6312943.4853145415
1426,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/25/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.644439682,49.2014854080001,1852850.5499396008,6309118.661254093
1428,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/26/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,30000,16.578932681,49.224180517,1845558.3439448846,6312986.0994855715
1429,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,1/1/2018,Pondělí,Noc,Nezjišťováno,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,80000,16.5892086860001,49.2252675660001,1846702.263588878,6313171.386384483
1431,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/26/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.59162968,49.200372353,1846971.7674081689,6308929.032946853
1432,Srážka s chodcem,Nezaviněná řidičem,Chodcem,1/26/2018,Pátek,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,1000,16.6262436870001,49.2017804230001,1850824.9810417255,6309168.922913647
1434,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,1/26/2018,Pátek,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,25000,16.628820677,49.2197513040001,1851111.8502563012,6312231.184723276
1435,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,1/26/2018,Pátek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,1000,16.6314686850001,49.190301827,1851406.6251584832,6307213.537379951
1436,Srážka s chodcem,Nezaviněná řidičem,Chodcem,1/27/2018,Sobota,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Tramvaj,Ne,0,16.6352526750001,49.2017274240001,1851827.856998449,6309159.893460188
1439,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/28/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5570166790001,49.2198693110001,1843118.6657620254,6312251.296951035
1441,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/29/2018,Pondělí,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.68436368,49.2126749660001,1857294.869067393,6311025.234533425
1442,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,1/29/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,120000,16.650513995,49.19560281,1853526.7393696795,6308116.506540243
1446,Srážka s chodcem,Nezaviněná řidičem,Chodcem,1/29/2018,Pondělí,Den,Pod vlivem alkoholu,0,0,1,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Tramvaj,Ne,0,16.6195026780001,49.198107237,1850074.575352413,6308543.144160317
1447,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/29/2018,Pondělí,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,80000,16.6164333610001,49.2125140890001,1849732.9005468918,6310997.819866927
1449,Srážka s chodcem,Nezaviněná řidičem,Chodcem,1/30/2018,Úterý,Noc,Pod vlivem alkoholu,0,0,2,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,20000,16.595735688,49.19074985,1847428.846127923,6307289.849850552
1450,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/30/2018,Úterý,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6146436780001,49.1996903130001,1849533.6739466477,6308812.837661406
1452,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/30/2018,Úterý,Den,Ne,0,0,0,Mokrý,Neztížené,Žádné,Osobní automobil,Ne,5000,16.610998684,49.2036435140001,1849127.9150706218,6309486.34436294
1453,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,1/30/2018,Úterý,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,0,16.570943691,49.207896727,1844669.0136461318,6310211.024226698
1455,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,1/30/2018,Úterý,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,30000,16.5761436830001,49.2088447770001,1845247.8741077045,6310372.565367816
1456,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/30/2018,Úterý,Den,Pod vlivem alkoholu,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,50000,16.6084476780001,49.2001773360001,1848843.9383816936,6308895.808843354
1457,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,1/31/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.5556166820001,49.205042587,1842962.8188088709,6309724.717275327
1458,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/31/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,0,16.666161679,49.1906248440001,1855268.6315846522,6307268.557310125
1461,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,1/31/2018,Středa,Noc,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,30000,16.5859826880001,49.221903409,1846343.1471342174,6312597.980902133
1462,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/1/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,5000,16.5834126780001,49.215757114,1846057.0549296837,6311550.473264044
1464,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/1/2018,Čtvrtek,Den,Ne,0,0,1,Mokrý,Déšť,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.5319476810001,49.2274566680001,1840327.9976699685,6313544.529975889
1465,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/1/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Slabý déšť,Žádné,Osobní automobil,Ne,50000,16.5805365690001,49.216210835,1845736.8879403379,6311627.796081018
1467,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/2/2018,Pátek,Den,Ne,0,0,0,Mokrý,Neztížené,Výjezd z parkoviště,Autobus,Ne,50000,16.65545768,49.19791523,1854077.0678665221,6308510.434353068
1469,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/1/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.5598966000001,49.2113530400001,1843439.257101269,6310799.970916764
1470,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/2/2018,Pátek,Noc,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,20000,16.618986679,49.2017754190001,1850017.1346064818,6309168.070380448
1471,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,2/3/2018,Sobota,Den,Pod vlivem alkoholu,0,0,0,"Suchý, neznečištěný",Neztížené,"Most, nadjezd, podjezd, tunel",Osobní automobil,Ne,40000,16.585100686,49.2173921890001,1846244.9631206957,6311829.124937313
1472,Srážka s chodcem,Nezaviněná řidičem,Chodcem,2/3/2018,Sobota,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Tramvaj,Ne,0,16.611962684,49.1910168630001,1849235.2270597476,6307335.330928461
1473,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/4/2018,Neděle,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,120000,16.5836036810001,49.223801499,1846078.3172863836,6312921.497036129
1474,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/4/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.5972766850001,49.2089987850001,1847600.3891292776,6310398.807554761
1475,Srážka s chodcem,Nezaviněná řidičem,Chodcem,2/4/2018,Neděle,Den,Ne,0,0,1,"Suchý, znečištěný (písek, prach, štěrk, atd.)",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.5684696860001,49.217093176,1844393.6086693173,6311778.166052307
1476,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/5/2018,Pondělí,Noc,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,30000,16.614364686,49.1906558470001,1849502.6166992714,6307273.838112678
1477,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/5/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.583555677,49.2237995,1846072.9735055466,6312921.1563140545
1480,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/5/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6401936780001,49.193641003,1852377.8869364168,6307782.321162288
1482,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/5/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.604384687,49.1971791890001,1848391.648292475,6308385.045521593
1484,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/6/2018,Úterý,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,15000,16.6185456760001,49.205696619,1849968.0423770843,6309836.153025471
1486,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/7/2018,Středa,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Zastávka MHD,"Nezjištěno, řidič ujel",Ne,0,16.661515681,49.2061966460001,1854751.4414530657,6309921.349979284
1487,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/7/2018,Středa,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,40000,16.6135756790001,49.202217445,1849414.7848418015,6309243.378834716
1488,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/7/2018,Středa,Den,Ne,0,0,0,Mokrý,Sněžení,"Most, nadjezd, podjezd, tunel","Nezjištěno, řidič ujel",Ne,0,16.5851386890001,49.2174952,1846249.1935953093,6311846.6805186765
1494,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/8/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,50000,16.6133764480001,49.2049976440001,1849392.60654833,6309717.0598189365
1495,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/8/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,0,16.6163976820001,49.1929689660001,1849728.9287787792,6307667.845599752
1496,Srážka s chodcem,Nezaviněná řidičem,Chodcem,2/8/2018,Čtvrtek,Den,Ne,0,0,1,Mokrý,Neztížené,Žádné,Osobní automobil,Ne,10000,16.5655196880001,49.194837068,1844065.2163941138,6307986.064109625
1497,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/8/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,Mokrý,Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.5804046860001,49.215571104,1845722.206791934,6311518.773774466
1498,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/8/2018,Čtvrtek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,60000,16.646006678,49.19667916,1853024.987136397,6308299.863760536
1501,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/8/2018,Čtvrtek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.6049536790001,49.195528102,1848454.9881921813,6308103.780111266
1503,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/9/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,0,16.687124678,49.2093558,1857602.2219588326,6310459.641425671
1504,Srážka s chodcem,Nezaviněná řidičem,Chodcem,2/9/2018,Pátek,Den,Pod vlivem alkoholu,0,2,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,5000,16.6188526810001,49.199294293,1850002.218017358,6308745.370716022
1505,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/11/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.622738677,49.2137040170001,1850434.8051132972,6311200.594774576
1509,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/12/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,30000,16.559719687,49.21413104,1843419.5632361919,6311273.364694749
1513,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/13/2018,Úterý,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,1000,16.6430426760001,49.2013713970001,1852695.035943047,6309099.237298125
1514,Srážka s jedoucím nekolejovým vozidlem,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,2/13/2018,Úterý,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,"Most, nadjezd, podjezd, tunel",Osobní automobil,Ne,40000,16.600867685,49.224105514,1848000.137420713,6312973.315416157
1515,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/14/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Osobní automobil,Ne,20000,16.5987126860001,49.20180142,1847760.2440293764,6309172.500180691
1517,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/14/2018,Středa,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,5000,16.5766566780001,49.21444705,1845304.980449885,6311327.2170523675
1518,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/14/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,0,16.604203684,49.208011733,1848371.4991306802,6310230.620285937
1519,Srážka s pevnou překážkou,Nezaviněná řidičem,Jiné zavinění,2/14/2018,Středa,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,30000,16.608159679,49.1920679200001,1848811.8784796624,6307514.362818713
1520,Jiný druh nehody,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/14/2018,Středa,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,0,16.629973278,49.2020289880001,1851240.157212709,6309211.271126683
1521,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,2/14/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,5000,16.599649679,49.2263846210001,1847864.5496130113,6313361.79203605
1522,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,2/14/2018,Středa,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,10000,16.6004376820001,49.220829359,1847952.2697057177,6312414.922114193
1524,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,2/15/2018,Čtvrtek,Noc,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,20000,16.5840576860001,49.202089437,1846128.8568918006,6309221.569902165
